filename,species_code,0:00,0:30,comments
day58_rec2_lateMay_b2.wav,WTSP,S,S,"calling and singing, at least 3 individuals"
day58_rec2_lateMay_b2.wav,YRWA,S,S,
day58_rec2_lateMay_b2.wav,BAWW,S,S,
day58_rec2_lateMay_b2.wav,GCKI,,C,
day58_rec2_lateMay_b20.wav,BRCR,S,C,
day58_rec2_lateMay_b20.wav,passerine sp.,C,C,
day58_rec2_lateMay_b20.wav,BTNW,S,S,
day58_rec2_lateMay_b49.wav,AMRO,S,S,
day58_rec2_lateMay_b49.wav,HETH,S,S,
day58_rec2_lateMay_b49.wav,WTSP,S,S,
day58_rec2_lateMay_b49.wav,YRWA,,S,
day58_rec2_lateMay_b49.wav,GCKI,,C,
day58_rec2_lateMay_c16.wav,AMRO,S,S,raining again
day58_rec2_lateMay_c16.wav,passerine sp.,C,,
day58_rec2_lateMay_c16.wav,RBNU,C,,
day58_rec2_lateMay_c16.wav,AMRE,S,S,
day58_rec2_lateMay_c16.wav,BTNW,,S,
day58_rec2_lateMay_c16.wav,WTSP,,S,
day58_rec2_lateMay_c33.wav,AMRO,S,S,
day58_rec2_lateMay_c33.wav,AMRE,S,S,
day58_rec2_lateMay_c33.wav,BTNW,S,,
day58_rec2_lateMay_c37.wav,AMRO,S,S,
day58_rec2_lateMay_c37.wav,WTSP,S,,
day58_rec2_lateMay_c37.wav,BTNW,S,S,
day58_rec2_lateMay_c37.wav,AMRE,S,S,
day58_rec2_lateMay_c37.wav,passerine sp.,,C,
day58_rec2_lateMay_c46.wav,passerine sp.,C,C,rain
day58_rec2_lateMay_c46.wav,AMRE,,S,
day58_rec2_lateMay_c49.wav,BTNW,S,S,
day58_rec2_lateMay_c49.wav,WTSP,S,S,
day58_rec2_lateMay_c49.wav,AMRE,,S,
day58_rec2_lateMay_c58.wav,passerine sp.,C,C,more rain- light
day58_rec2_lateMay_c58.wav,BTNW,S,S,
day58_rec2_lateMay_c58.wav,WTSP,S,S,
day58_rec2_lateMay_c58.wav,AMRE,,S,
day58_rec2_lateMay_d8.wav,AMRO,S,S,light rain
day58_rec2_lateMay_d8.wav,passerine sp.,,C,
day58_rec2_lateMay_d8.wav,BTNW,,S,
day58_rec2_lateMay_d23.wav,AMRE,S,,
day58_rec2_lateMay_d23.wav,BRCR,,C,
day58_rec2_lateMay_d23.wav,BTNW,,S,
day58_rec2_lateMay_d33.wav,passerine sp.,C,C,heavy wind
day65_rec1_lateApr_b52.wav,no birds,,,
day65_rec1_lateApr_c10.wav,no birds,,,
day65_rec1_lateApr_c17.wav,passerine sp.,,C,
day65_rec1_lateApr_c17.wav,WIWR,,S,
day65_rec1_lateApr_c17.wav,GCKI,,C,
day65_rec1_lateApr_c21.wav,WIWR,S,,
day65_rec1_lateApr_c21.wav,GCKI,C,C,
day65_rec1_lateApr_c44.wav,WIWR,S,S,countersinging!
day65_rec1_lateApr_d14.wav,no birds,,,
day65_rec1_lateApr_d19.wav,BRCR,C,,
day65_rec1_lateApr_d30.wav,GCKI,C,C,
day65_rec1_lateApr_d30.wav,bird sp.,,C,
day65_rec1_lateApr_d38.wav,GCKI,C,C,
day65_rec1_lateApr_d41.wav,BRCR,S,S,
day65_rec1_lateApr_d56.wav,GCKI,C,C,
day65_rec1_lateApr_e19.wav,passerine sp.,,C,
day65_rec1_lateApr_e20.wav,passerine sp.,C,C,
day65_rec1_lateApr_e20.wav,RBNU,,C,
day65_rec1_lateApr_e20.wav,GCKI,,C,
day65_rec1_lateApr_e31.wav,GCKI,C,C,
day65_rec1_lateApr_e32.wav,passerine sp.,C,,
day65_rec2_lateApr_a10.wav,BCCH,S,,
day65_rec2_lateApr_a10.wav,WIWR,S,S,
day65_rec2_lateApr_a10.wav,HETH,S,,
day65_rec2_lateApr_a28.wav,HETH,S,S,
day65_rec2_lateApr_a28.wav,AMRO,S,S,
day65_rec2_lateApr_a28.wav,WIWR,S,S,
day65_rec2_lateApr_a28.wav,DOWO,C,,
day65_rec2_lateApr_a58.wav,HETH,C,C,
day65_rec2_lateApr_a58.wav,WIWR,,S,distant!
day65_rec2_lateApr_b1.wav,PIWO,C,,
day65_rec2_lateApr_b12.wav,no birds,,,
day65_rec2_lateApr_b17.wav,HETH,C,,
day65_rec2_lateApr_b17.wav,WIWR,,S,
day65_rec2_lateApr_b21.wav,no birds,,,
day65_rec2_lateApr_b36.wav,AMRO,C,C,
day65_rec2_lateApr_b40.wav,BAEA,C,C,"sounds similar to PEFA, but not quite. 80% sure it’s BAEA"
day65_rec2_lateApr_b42.wav,no birds,,,
day65_rec2_lateApr_b45.wav,no birds,,,
day65_rec2_lateApr_b51.wav,NOFL,C,,
day65_rec2_lateApr_c17.wav,bird sp.,C,,
day65_rec2_lateApr_c17.wav,WIWR,S,S,
day65_rec2_lateApr_c40.wav,no birds,,,
day65_rec2_lateApr_d16.wav,no birds,,,
day65_rec2_lateApr_d25.wav,passerine sp.,,C,
day65_rec2_lateApr_e25.wav,WIWR,S,S,
day65_rec2_lateApr_e28.wav,no birds,,,
day65_rec2_lateApr_e32.wav,no birds,,,squirrel
day65_rec2_lateApr_e37.wav,bird sp.,,C,AMCR maybe
day65_rec2_lateApr_e41.wav,GCKI,,C,
day65_rec2_lateApr_e43.wav,passerine sp.,C,C,
day65_rec2_lateApr_e52.wav,passerine sp.,,C,
day65_rec3_lateApr_a40.wav,GCKI,C,C,
day65_rec3_lateApr_a40.wav,AMRO,C,C,
day65_rec3_lateApr_a40.wav,WIWR,S,,
day65_rec3_lateApr_a47.wav,GCKI,C,,
day65_rec3_lateApr_a49.wav,no birds,,,
day65_rec3_lateApr_b12.wav,passerine sp.,C,C,
day65_rec3_lateApr_b12.wav,AMRO,S,S,
day65_rec3_lateApr_b12.wav,NOFL,C,C,
day65_rec3_lateApr_b16.wav,NOFL,C,,
day65_rec3_lateApr_b16.wav,BCCH,S,S,
day65_rec3_lateApr_b16.wav,bird sp.,C,C,descending buzzy zeeyup
day65_rec3_lateApr_b16.wav,AMRO,,S,
day65_rec3_lateApr_b19.wav,woodpecker sp.,,C,
day65_rec3_lateApr_b19.wav,DEJU,C,,
day65_rec3_lateApr_b20.wav,NOFL,,C,
day65_rec3_lateApr_b20.wav,passerine sp.,C,,
day65_rec3_lateApr_b46.wav,WIWR,S,S,
day58_rec3_lateMay_e26.wav,BRCR,S,S,
day58_rec3_lateMay_e26.wav,bird sp.,,C,
day58_rec3_lateMay_e27.wav,DOWO,C,,
day58_rec3_lateMay_e27.wav,WTSP,S,S,
day58_rec3_lateMay_e27.wav,passerine sp.,C,C,
day58_rec3_lateMay_e40.wav,WTSP,C,C,
day58_rec3_lateMay_e40.wav,BTNW,S,,
day58_rec3_lateMay_e40.wav,DOWO,,C,
day58_rec3_lateMay_e45.wav,passerine sp.,C,C,
day58_rec3_lateMay_e45.wav,WTSP,C,C,
day58_rec3_lateMay_e54.wav,WTSP,C,C,
day58_rec3_lateMay_e54.wav,passerine sp.,,S,
day58_rec3_lateMay_e54.wav,DOWO,,C,
day58_rec4_lateMay_a7.wav,SWTH,S,,
day58_rec4_lateMay_a7.wav,passerine sp.,C,C,
day58_rec4_lateMay_a7.wav,BHVI,S,S,
day58_rec4_lateMay_a16.wav,NOPA,S,S,
day58_rec4_lateMay_a16.wav,BTNW,,S,
day58_rec4_lateMay_a25.wav,YRWA,S,S,
day58_rec4_lateMay_a25.wav,NOPA,S,S,
day58_rec4_lateMay_a25.wav,BHVI,S,S,
day58_rec4_lateMay_a31.wav,NOPA,S,S,
day58_rec4_lateMay_a31.wav,RBNU,S,S,
day58_rec4_lateMay_a31.wav,BHVI,S,S,
day58_rec4_lateMay_a31.wav,YRWA,S,S,
day58_rec4_lateMay_a31.wav,BLBW,S,S,
day58_rec4_lateMay_a36.wav,YRWA,S,,rain
day58_rec4_lateMay_a36.wav,BLBW,S,S,
day58_rec4_lateMay_a36.wav,NOPA,S,,
day58_rec4_lateMay_b11.wav,passerine sp.,C,C,
day58_rec4_lateMay_b11.wav,BTNW,S,,
day58_rec4_lateMay_b16.wav,BCCH,S,S,
day58_rec4_lateMay_b16.wav,BLBW,S,,
day58_rec4_lateMay_b16.wav,BTNW,S,S,
day58_rec4_lateMay_b16.wav,bird sp.,,C,
day58_rec4_lateMay_b20.wav,WIWR,S,S,2 individuals
day58_rec4_lateMay_b23.wav,NOPA,,S,
day58_rec4_lateMay_b28.wav,WIWR,S,S,
day58_rec4_lateMay_b28.wav,bird sp.,C,,
day58_rec4_lateMay_c6.wav,BTNW,S,S,
day58_rec4_lateMay_c6.wav,passerine sp.,C,C,
day58_rec4_lateMay_c6.wav,OVEN,S,,
day58_rec4_lateMay_c6.wav,NOPA,,S,
day58_rec4_lateMay_c22.wav,OVEN,S,,light rain
day58_rec4_lateMay_c27.wav,no birds,,,
day58_rec4_lateMay_c34.wav,no birds,,,
day58_rec4_lateMay_c44.wav,bird sp.,,C,strong wind
day58_rec4_lateMay_d8.wav,passerine sp.,S,C,strong wind
day58_rec4_lateMay_d9.wav,passerine sp.,,S,strong wind
day58_rec4_lateMay_d25.wav,BTNW,S,S,
day58_rec4_lateMay_d36.wav,BTNW,S,S,
day58_rec4_lateMay_d49.wav,passerine sp.,C,C,
day58_rec4_lateMay_d58.wav,no birds,,,
day58_rec4_lateMay_e0.wav,bird sp.,C,,
day58_rec4_lateMay_e0.wav,passerine sp.,S,,
day58_rec4_lateMay_e0.wav,HETH,,C,
day58_rec4_lateMay_e4.wav,passerine sp.,C,C,
day58_rec4_lateMay_e4.wav,WIWR,,S,
day58_rec4_lateMay_e39.wav,no birds,,,
day65_rec1_lateApr_a6.wav,passerine sp.,C,,
day65_rec1_lateApr_a6.wav,DEJU,,C,
day65_rec1_lateApr_a7.wav,GCKI,,C,
day65_rec1_lateApr_a19.wav,WIWR,S,S,
day65_rec1_lateApr_a19.wav,GCKI,C,C,
day65_rec1_lateApr_b22.wav,GCKI,C,C,
day65_rec1_lateApr_b27.wav,bird sp.,C,,
day65_rec1_lateApr_b39.wav,CORA,C,,
day65_rec1_lateApr_b45.wav,no birds,,,
day65_rec1_lateApr_b46.wav,no birds,,,
day65_rec1_lateApr_b50.wav,bird sp.,C,,
day363_rec3_earlyMay_a58.wav,WTSP,S,S,
day363_rec3_earlyMay_a58.wav,passerine sp.,C,C,
day363_rec3_earlyMay_a58.wav,YRWA,S,S,
day363_rec3_earlyMay_a58.wav,YBSA,D,D,
day363_rec3_earlyMay_a58.wav,BRCR,C,C,
day363_rec3_earlyMay_b7.wav,WTSP,S,S,
day363_rec3_earlyMay_b7.wav,passerine sp.,C,C,
day363_rec3_earlyMay_b7.wav,YRWA,S,S,
day363_rec3_earlyMay_b7.wav,BRCR,C,S,
day363_rec3_earlyMay_b16.wav,WTSP,S,S,
day363_rec3_earlyMay_b16.wav,passerine sp.,C,C,
day363_rec3_earlyMay_b16.wav,BRCR,,C,
day363_rec3_earlyMay_b38.wav,WTSP,S,S,
day363_rec3_earlyMay_b38.wav,BRCR,S,C,
day363_rec3_earlyMay_b38.wav,WIWR,,S,
day363_rec3_earlyMay_b42.wav,WIWR,S,,
day363_rec3_earlyMay_b42.wav,WTSP,S,S,
day363_rec3_earlyMay_b42.wav,BRCR,S,S,
day363_rec3_earlyMay_b42.wav,YBSA,D,,
day363_rec3_earlyMay_c0.wav,WTSP,S,S,
day363_rec3_earlyMay_c0.wav,RCKI,S,,
day363_rec3_earlyMay_c0.wav,BRCR,S,S,
day363_rec3_earlyMay_c0.wav,bird sp.,,C,
day363_rec3_earlyMay_c30.wav,BRCR,S,,peepers!
day363_rec3_earlyMay_c30.wav,WTSP,S,S,peepers!
day363_rec3_earlyMay_c30.wav,YBSA,,C,peepers!
day363_rec3_earlyMay_c34.wav,WTSP,S,S,
day363_rec3_earlyMay_c34.wav,BRCR,S,S,
day363_rec3_earlyMay_c34.wav,BCCH,,C,
day363_rec3_earlyMay_c35.wav,BCCH,C,C,
day363_rec3_earlyMay_c35.wav,WTSP,S,S,
day363_rec3_earlyMay_c35.wav,BRCR,S,S,
day363_rec3_earlyMay_c35.wav,RCKI,S,S,
day363_rec3_earlyMay_c39.wav,BRCR,C,S,
day363_rec3_earlyMay_c39.wav,WTSP,S,S,
day363_rec3_earlyMay_c39.wav,WIWR,S,S,
day363_rec3_earlyMay_c39.wav,YBSA,,D,
day363_rec3_earlyMay_c40.wav,WTSP,S,S,
day363_rec3_earlyMay_c40.wav,YBSA,,D,
day363_rec3_earlyMay_c40.wav,BRCR,S,S,
day363_rec3_earlyMay_c40.wav,BCCH,S,,
day363_rec3_earlyMay_c40.wav,AMRO,,C,
day363_rec3_earlyMay_d27.wav,no birds,,,heavy rain! Frogs?
day363_rec3_earlyMay_d53.wav,bird sp.,C,,peepers- heavy rain.
day363_rec3_earlyMay_d53.wav,WTSP,,S,peepers- heavy rain.
day363_rec3_earlyMay_d53.wav,WIWR,,S,peepers- heavy rain.
day363_rec3_earlyMay_d54.wav,WTSP,S,S,peepers- heavy rain.
day363_rec3_earlyMay_e9.wav,WTSP,S,S,rain
day363_rec3_earlyMay_e9.wav,passerine sp.,C,C,rain
day363_rec3_earlyMay_e9.wav,YRWA,,S,rain
day363_rec3_earlyMay_e29.wav,WTSP,,S,rain
day363_rec3_earlyMay_e40.wav,WTSP,S,S,>2 individuals. Rain.
day363_rec3_earlyMay_e47.wav,WTSP,S,S,rain. Peepers. 
day363_rec3_earlyMay_e56.wav,WTSP,S,S,rain. Also calling
day363_rec3_earlyMay_e56.wav,DOWO,,C,
day363_rec3_earlyMay_e56.wav,corvid sp. ,,C,either AMCR or CORA- faint. 
day363_rec4_earlyMay_a32.wav,YBSA,D,D,
day363_rec4_earlyMay_a32.wav,YRWA,,S,
day363_rec4_earlyMay_a49.wav,woodpecker sp.,D,,
day363_rec4_earlyMay_a56.wav,no birds,,,
day363_rec4_earlyMay_b1.wav,YRWA,,S,
day363_rec4_earlyMay_b8.wav,YBSA,,D,
day363_rec4_earlyMay_b18.wav,PIWO,C,,
day363_rec4_earlyMay_b18.wav,BRCR,,C,
day363_rec4_earlyMay_b23.wav,passerine sp.,,C,
day363_rec4_earlyMay_b26.wav,no birds,,,
day363_rec4_earlyMay_c18.wav,YRWA,S,,vehicle noise
day363_rec4_earlyMay_c24.wav,BRCR,C,C,
day363_rec4_earlyMay_c39.wav,passerine sp.,,C,
day363_rec4_earlyMay_c45.wav,BRCR,S,C,
day363_rec4_earlyMay_c45.wav,GCKI,C,C,
day363_rec4_earlyMay_d26.wav,no birds,,,rain
day363_rec4_earlyMay_d36.wav,no birds,,,rain
day363_rec4_earlyMay_d45.wav,no birds,,,heavy rain 
day363_rec4_earlyMay_d56.wav,no birds,,,rain
day363_rec4_earlyMay_d58.wav,no birds,,,rain
day363_rec4_earlyMay_e2.wav,no birds,,,rain
day363_rec4_earlyMay_e11.wav,no birds,,,rain
day363_rec4_earlyMay_e24.wav,no birds,,,rain
day363_rec4_earlyMay_e32.wav,no birds,,,rain
day363_rec4_earlyMay_e36.wav,no birds,,,rain
day363_rec4_earlyMay_e39.wav,no birds,,,rain
day363_rec4_earlyMay_e45.wav,no birds,,,rain
day344_rec4_lateApr_d17.wav,no birds,,,
day344_rec4_lateApr_d19.wav,GCKI,,C,
day344_rec4_lateApr_d35.wav,no birds,,,
day344_rec4_lateApr_d50.wav,no birds,,,
day344_rec4_lateApr_e1.wav,CORA,C,,
day344_rec4_lateApr_e13.wav,no birds,,,
day344_rec4_lateApr_e23.wav,no birds,,,
day344_rec4_lateApr_e24.wav,passerine sp.,,C,
day344_rec4_lateApr_e24.wav,CORA,,C,
day344_rec4_lateApr_e33.wav,BRCR,C,,
day344_rec4_lateApr_e46.wav,no birds,,,
day344_rec4_lateApr_e49.wav,MALL,,C,
day357_rec1_lateApr_a3.wav,no birds,,,
day357_rec1_lateApr_a6.wav,no birds,,,
day357_rec1_lateApr_a14.wav,no birds,,,
day357_rec1_lateApr_a15.wav,no birds,,,
day357_rec1_lateApr_a34.wav,passerine sp.,C,C,?? faint
day357_rec1_lateApr_b4.wav,GCKI,,C,
day357_rec1_lateApr_b16.wav,no birds,,,
day357_rec1_lateApr_b47.wav,no birds,,,
day357_rec1_lateApr_c5.wav,no birds,,,
day357_rec1_lateApr_c12.wav,no birds,,,
day357_rec1_lateApr_d0.wav,no birds,,,
day357_rec1_lateApr_d13.wav,no birds,,,
day357_rec1_lateApr_d21.wav,BRCR,C,,
day357_rec1_lateApr_d41.wav,no birds,,,
day357_rec1_lateApr_e15.wav,no birds,,,squirrel
day357_rec1_lateApr_e16.wav,no birds,,,
day357_rec1_lateApr_e18.wav,no birds,,,
day357_rec1_lateApr_e20.wav,passerine sp.,,C,
day357_rec1_lateApr_e21.wav,no birds,,,
day357_rec1_lateApr_e24.wav,no birds,,,
day357_rec1_lateApr_e28.wav,no birds,,,
day357_rec1_lateApr_e32.wav,no birds,,,
day357_rec1_lateApr_e43.wav,no birds,,,
day357_rec1_lateApr_e56.wav,no birds,,,
day357_rec2_lateApr_a0.wav,BCCH,S,S,
day357_rec2_lateApr_a4.wav,BCCH,S,S,
day357_rec2_lateApr_a18.wav,no birds,,,
day357_rec2_lateApr_a28.wav,no birds,,,
day357_rec2_lateApr_b11.wav,no birds,,,
day357_rec2_lateApr_b25.wav,BRCR,C,C,
day357_rec2_lateApr_b38.wav,CORA,C,,
day357_rec2_lateApr_b39.wav,CORA,C,,
day357_rec2_lateApr_b40.wav,no birds,,,
day357_rec2_lateApr_b42.wav,AMRO,,C,vehicle noise
day357_rec2_lateApr_b46.wav,no birds,,,
day357_rec2_lateApr_b48.wav,BRCR,,C,
day357_rec2_lateApr_c7.wav,no birds,,,
day357_rec2_lateApr_c14.wav,no birds,,,
day357_rec2_lateApr_c44.wav,no birds,,,
day357_rec2_lateApr_c53.wav,no birds,,,
day357_rec2_lateApr_d14.wav,no birds,,,
day357_rec2_lateApr_d16.wav,no birds,,,
day357_rec2_lateApr_d42.wav,no birds,,,
day357_rec2_lateApr_d46.wav,no birds,,,
day357_rec2_lateApr_e12.wav,no birds,,,
day357_rec2_lateApr_e38.wav,no birds,,,
day357_rec2_lateApr_e42.wav,no birds,,,
day357_rec2_lateApr_e44.wav,no birds,,,
day363_rec1_earlyMay_a3.wav,passerine sp.,C,C,"2 diff species, can't ID"
day363_rec1_earlyMay_a41.wav,YBSA,D,,
day363_rec1_earlyMay_a41.wav,passerine sp.,,C,
day363_rec1_earlyMay_a58.wav,BAEA,,C,
day363_rec1_earlyMay_a58.wav,bird sp.,,C,
day363_rec1_earlyMay_b2.wav,BAEA,C,C,
day363_rec1_earlyMay_b2.wav,BCCH,C,,
day363_rec1_earlyMay_b6.wav,BCCH,C,S,
day363_rec1_earlyMay_b24.wav,BAEA,C,C,?? I think??
day363_rec1_earlyMay_b24.wav,YRWA,,C,
day363_rec1_earlyMay_b29.wav,RCKI,,S,
day363_rec1_earlyMay_b39.wav,BRCR,,S,
day363_rec1_earlyMay_b53.wav,RBNU,C,C,
day363_rec1_earlyMay_b53.wav,YBSA,,D,
day363_rec1_earlyMay_b53.wav,DOWO,,D,
day363_rec1_earlyMay_c14.wav,no birds,,,
day363_rec1_earlyMay_c22.wav,no birds,,,loud vehicle noise
day363_rec1_earlyMay_c38.wav,passerine sp.,,C,
day363_rec1_earlyMay_c40.wav,CORA,,C,
day363_rec1_earlyMay_c40.wav,WIWR,,S,
day363_rec1_earlyMay_c43.wav,passerine sp.,C,,
day363_rec1_earlyMay_c54.wav,no birds,,,
day363_rec1_earlyMay_d10.wav,YRWA,S,,light rain
day363_rec1_earlyMay_d25.wav,no birds,,,heavy rain 
day363_rec1_earlyMay_d35.wav,no birds,,,rain
day363_rec1_earlyMay_d41.wav,no birds,,,rain
day363_rec1_earlyMay_e4.wav,no birds,,,slightly lighter rain
day363_rec1_earlyMay_e7.wav,BCCH,C,,light rain
day363_rec1_earlyMay_e19.wav,no birds,,,light rain
day363_rec1_earlyMay_e26.wav,no birds,,,light rain
day363_rec1_earlyMay_e53.wav,no birds,,,light rain
day363_rec2_earlyMay_a12.wav,YBSA,D,,
day363_rec2_earlyMay_a12.wav,YRWA,S,S,
day363_rec2_earlyMay_a12.wav,bird sp.,C,C,BLJA?
day363_rec2_earlyMay_a19.wav,YBSA,D,,
day363_rec2_earlyMay_a19.wav,bird sp.,C,C,
day363_rec2_earlyMay_a19.wav,YRWA,,S,
day363_rec2_earlyMay_b0.wav,bird sp.,,C,faint
day363_rec2_earlyMay_b6.wav,no birds,,,
day363_rec2_earlyMay_b31.wav,no birds,,,
day363_rec2_earlyMay_b57.wav,RBNU,C,C,vehicle noise
day363_rec2_earlyMay_c7.wav,no birds,,,
day363_rec2_earlyMay_c15.wav,no birds,,,squirrel
day363_rec2_earlyMay_c22.wav,no birds,,,vehicle noise
day363_rec2_earlyMay_c27.wav,bird sp.,,C,
day363_rec2_earlyMay_c34.wav,no birds,,,
day363_rec2_earlyMay_c40.wav,CORA,,C,
day363_rec2_earlyMay_c41.wav,CORA,,C,
day363_rec2_earlyMay_c42.wav,no birds,,,
day363_rec2_earlyMay_d0.wav,no birds,,,light rain
day363_rec2_earlyMay_d23.wav,no birds,,,heavy rain 
day363_rec2_earlyMay_d29.wav,no birds,,,rain
day363_rec2_earlyMay_d35.wav,no birds,,,rain
day363_rec2_earlyMay_d58.wav,no birds,,,rain
day363_rec2_earlyMay_e2.wav,no birds,,,rain
day363_rec2_earlyMay_e34.wav,no birds,,,rain
day363_rec2_earlyMay_e43.wav,no birds,,,rain
day363_rec2_earlyMay_e45.wav,no birds,,,rain
day363_rec2_earlyMay_e46.wav,no birds,,,light rain
day363_rec3_earlyMay_a3.wav,AMRO,C,,
day363_rec3_earlyMay_a3.wav,WIWR,S,S,
day363_rec3_earlyMay_a3.wav,WTSP,S,S,3 individuals
day363_rec3_earlyMay_a3.wav,BRCR,C,,
day363_rec3_earlyMay_a3.wav,YRWA,,S,
day363_rec3_earlyMay_a11.wav,WTSP,S,S,"3 individuals, frogs."
day363_rec3_earlyMay_a11.wav,YRWA,S,S,
day363_rec3_earlyMay_a11.wav,passerine sp.,C,C,
day363_rec3_earlyMay_a11.wav,AMRO,,C,
day363_rec3_earlyMay_a36.wav,YRWA,S,S,
day363_rec3_earlyMay_a36.wav,WTSP,S,S,
day363_rec3_earlyMay_a36.wav,WIWR,S,S,
day363_rec3_earlyMay_a36.wav,passerine sp.,C,C,
day363_rec3_earlyMay_a36.wav,RCKI,C,,
day363_rec3_earlyMay_a55.wav,passerine sp.,C,C,Chip- 2 different species
day363_rec3_earlyMay_a57.wav,WTSP,S,S,
day363_rec3_earlyMay_a57.wav,passerine sp.,C,C,
day363_rec3_earlyMay_a57.wav,AMRO,C,S,
day363_rec3_earlyMay_a57.wav,DOWO,D,D,
day363_rec3_earlyMay_a57.wav,YRWA,S,,
day344_rec2_lateApr_e15.wav,no birds,,,
day344_rec2_lateApr_e15.wav,bird sp.,,C,
day344_rec2_lateApr_e18.wav,passerine sp.,C,C,
day344_rec2_lateApr_e18.wav,CANG,C,,
day344_rec2_lateApr_e41.wav,NOFL,C,C,
day344_rec2_lateApr_e42.wav,no birds,,,
day344_rec2_lateApr_e49.wav,passerine sp.,C,C,
day344_rec2_lateApr_e54.wav,no birds,,,
day344_rec3_lateApr_a1.wav,HETH,S,S,
day344_rec3_lateApr_a1.wav,WTSP,S,C,
day344_rec3_lateApr_a1.wav,YBSA,D,,
day344_rec3_lateApr_a2.wav,HETH,S,S,
day344_rec3_lateApr_a2.wav,WTSP,C,,
day344_rec3_lateApr_a2.wav,woodpecker sp.,,D,
day344_rec3_lateApr_a5.wav,YBSA,D,D,counterdrumming
day344_rec3_lateApr_a5.wav,GCKI,C,,
day344_rec3_lateApr_a5.wav,HETH,S,S,
day344_rec3_lateApr_a5.wav,CORA,,C,
day344_rec3_lateApr_a5.wav,passerine sp.,,C,
day344_rec3_lateApr_a9.wav,WIWR,S,,
day344_rec3_lateApr_a9.wav,HETH,S,S,
day344_rec3_lateApr_a9.wav,passerine sp.,C,,
day344_rec3_lateApr_a9.wav,CORA,C,,
day344_rec3_lateApr_a25.wav,HETH,S,S,
day344_rec3_lateApr_a25.wav,WTSP,S,,
day344_rec3_lateApr_a47.wav,bird sp.,C,C,? chip
day344_rec3_lateApr_a47.wav,HETH,,C,
day344_rec3_lateApr_a51.wav,HETH,S,S,
day344_rec3_lateApr_a51.wav,woodpecker sp.,,D,
day344_rec3_lateApr_b4.wav,WTSP,S,S,
day344_rec3_lateApr_b4.wav,YBSA,D,,
day344_rec3_lateApr_b4.wav,WIWR,S,S,
day344_rec3_lateApr_b4.wav,AMRO,C,C,
day344_rec3_lateApr_b41.wav,WTSP,S,S,
day344_rec3_lateApr_b41.wav,YBSA,D,D,
day344_rec3_lateApr_c2.wav,CORA,C,C,
day344_rec3_lateApr_c2.wav,WTSP,,S,
day344_rec3_lateApr_c18.wav,NOFL,C,C,
day344_rec3_lateApr_c40.wav,BCCH,C,,loud wind
day344_rec3_lateApr_c40.wav,BRCR,S,S,loud wind
day344_rec3_lateApr_c40.wav,WTSP,,S,loud wind
day344_rec3_lateApr_c40.wav,YBSA,,D,loud wind
day344_rec3_lateApr_d7.wav,no birds,,,
day344_rec3_lateApr_d18.wav,passerine sp.,C,,bird taking a bath??
day344_rec3_lateApr_d19.wav,HAWO,D,,
day344_rec3_lateApr_d29.wav,CORA,C,C,extremely loud vehicle noise
day344_rec3_lateApr_d36.wav,woodpecker sp.,D,D,
day344_rec3_lateApr_d37.wav,no birds,,,
day344_rec3_lateApr_d40.wav,DOWO,D,D,
day344_rec3_lateApr_d40.wav,YBSA,D,D,
day344_rec3_lateApr_e2.wav,DOWO,D,D,
day344_rec3_lateApr_e2.wav,NOFL,C,C,
day344_rec3_lateApr_e23.wav,YBSA,D,D,loud wind
day344_rec3_lateApr_e28.wav,YBSA,D,D,
day344_rec3_lateApr_e28.wav,NOFL,C,C,
day344_rec3_lateApr_e38.wav,bird sp.,C,C,
day344_rec3_lateApr_e39.wav,bird sp.,C,C,
day344_rec4_lateApr_a17.wav,no birds,,,
day344_rec4_lateApr_a32.wav,BRCR,C,S,
day344_rec4_lateApr_a44.wav,no birds,,,
day344_rec4_lateApr_b2.wav,GCKI,C,C,
day344_rec4_lateApr_b30.wav,bird sp.,C,,possibly wood duck?
day344_rec4_lateApr_b46.wav,WIWR,S,S,
day344_rec4_lateApr_c0.wav,CORA,,C,
day344_rec4_lateApr_c1.wav,CORA,C,,
day344_rec4_lateApr_c1.wav,passerine sp.,C,,
day344_rec4_lateApr_c1.wav,WIWR,,S,
day344_rec4_lateApr_c20.wav,no birds,,,
day344_rec4_lateApr_c30.wav,BCCH,,C,
day344_rec4_lateApr_c46.wav,no birds,,,
day344_rec4_lateApr_c52.wav,GCKI,,C,
day344_rec4_lateApr_c52.wav,passerine sp.,C,,???
day339_rec4_earlyMay_d51.wav,WIWR,S,,
day339_rec4_earlyMay_d56.wav,YRWA,S,S,
day339_rec4_earlyMay_d56.wav,passerine sp.,C,,
day339_rec4_earlyMay_d56.wav,RCKI,S,S,
day339_rec4_earlyMay_d58.wav,YRWA,S,S,
day339_rec4_earlyMay_d58.wav,RCKI,,S,
day339_rec4_earlyMay_d58.wav,passerine sp.,,C,
day339_rec4_earlyMay_e4.wav,RCKI,S,S,
day339_rec4_earlyMay_e13.wav,RCKI,S,,
day339_rec4_earlyMay_e13.wav,WIWR,S,S,
day339_rec4_earlyMay_e13.wav,YRWA,,S,
day339_rec4_earlyMay_e17.wav,RCKI,S,,
day339_rec4_earlyMay_e17.wav,WIWR,S,S,
day339_rec4_earlyMay_e20.wav,WIWR,S,S,
day339_rec4_earlyMay_e20.wav,YRWA,,S,
